filename,sign_class,is_present,set
001030.png,3_27,1,train
001031.png,3_27,1,test
001032.png,1_22,1,train
001033.png,5_19_1,1,test
001034.png,5_19_1,1,test
001035.png,5_19_1,1,test
001036.png,5_19_1,1,test
001037.png,3_27,1,train
001038.png,3_27,1,train
001039.png,2_3_2,0,
001040.png,1_22,1,train
001041.png,2_3_2,0,
001042.png,1_22,1,train
001043.png,3_27,1,train
001044.png,3_27,1,train
001045.png,5_19_1,1,test
001046.png,5_19_1,1,test
001047.png,5_19_1,1,test
001048.png,5_19_1,1,test
001049.png,5_19_1,1,valid
001050.png,5_19_1,1,test
001051.png,5_16,1,test
001052.png,3_27,1,test
001053.png,3_27,1,train
001054.png,4_2_1,0,
001055.png,4_2_1,0,
001056.png,4_2_1,0,
001057.png,5_15_2_2,0,
001058.png,1_8,1,train
001059.png,1_8,1,train
001060.png,1_8,1,train
001061.png,5_5,1,test
001062.png,5_15_2,0,
001063.png,7_7,0,
001064.png,5_15_2_2,0,
001065.png,5_5,1,test
001066.png,5_15_2,0,
001067.png,7_7,0,
001068.png,5_15_2_2,0,
001069.png,7_7,0,
001070.png,2_1,1,test
001071.png,2_1,1,test
001072.png,2_1,1,test
001073.png,3_27,1,train
001074.png,3_27,1,train
001075.png,3_27,1,test
001076.png,1_23,0,
001077.png,1_11_1,0,
001078.png,5_19_1,1,test
001079.png,5_19_1,1,test
001080.png,1_23,0,
001081.png,1_11_1,0,
001082.png,5_19_1,1,test
001083.png,5_19_1,1,test
001084.png,1_23,0,
001085.png,1_11_1,0,
001086.png,5_19_1,1,test
001087.png,5_19_1,1,test
001088.png,1_23,0,
001089.png,1_11_1,0,
001090.png,5_19_1,1,test
001091.png,5_19_1,1,test
001092.png,5_19_1,1,test
001093.png,1_23,0,
001094.png,1_23,0,
001095.png,1_23,0,
001096.png,5_19_1,1,test
001097.png,5_19_1,1,test
001098.png,2_1,1,test
001099.png,2_1,1,test
001100.png,5_19_1,1,test
001101.png,2_1,1,train
001102.png,5_19_1,1,test
001103.png,2_1,1,test
001104.png,5_19_1,1,test
001105.png,2_1,1,test
001106.png,5_19_1,1,test
001107.png,1_11,0,
001108.png,3_24_n40,1,test
001109.png,1_11,0,
001110.png,3_24_n40,1,train
001111.png,1_11,0,
001112.png,3_24_n40,1,train
001113.png,2_1,1,test
001114.png,2_1,1,test
001115.png,2_1,1,valid
001116.png,2_1,1,test
001117.png,5_19_1,1,test
001118.png,5_19_1,1,test
001119.png,5_19_1,1,test
001120.png,1_23,0,
001121.png,1_23,0,
001122.png,5_19_1,1,train
001123.png,1_11_1,0,
001124.png,1_23,0,
001125.png,3_24_n30,1,train
001126.png,1_11_1,0,
001127.png,1_23,0,
001128.png,3_24_n30,1,valid
001129.png,2_1,1,test
001130.png,5_19_1,1,test
001131.png,5_19_1,1,valid
001132.png,5_19_1,1,test
001133.png,5_19_1,1,test
001134.png,3_27,1,test
001135.png,3_27,1,test
001136.png,3_27,1,valid
001137.png,3_27,1,test
001138.png,3_27,1,valid
001139.png,2_1,1,test
001140.png,2_1,1,test
001141.png,2_1,1,test
001142.png,5_19_1,1,test
001143.png,1_23,0,
001144.png,1_23,0,
001145.png,1_23,0,
001146.png,1_23,0,
001147.png,1_23,0,
001148.png,1_23,0,
001149.png,5_16,1,train
001150.png,5_19_1,1,test
001151.png,5_19_1,1,test
001152.png,5_19_1,1,train
001153.png,2_1,1,test
001154.png,2_1,1,train
001155.png,2_1,1,test
001156.png,1_11,0,
001157.png,3_24_n40,1,train
001158.png,1_11,0,
001159.png,3_24_n40,1,test
001160.png,1_11,0,
001161.png,3_24_n40,1,test
001162.png,1_11,0,
001163.png,3_24_n40,1,train
001164.png,2_1,1,test
001165.png,2_1,1,test
001166.png,2_1,1,test
001167.png,2_1,1,valid
001168.png,2_1,1,test
001169.png,3_24_n40,1,train
001170.png,1_11_1,0,
001171.png,3_24_n40,1,train
001172.png,3_24_n40,1,test
001173.png,1_11_1,0,
001174.png,3_24_n40,1,train
001175.png,1_11_1,0,
001176.png,5_19_1,1,test
001177.png,5_19_1,1,test
001178.png,5_19_1,1,test
001179.png,1_23,0,
001180.png,3_24_n40,1,train
001181.png,2_1,1,test
001182.png,1_23,0,
001183.png,3_24_n40,1,train
001184.png,2_1,1,test
001185.png,1_23,0,
001186.png,3_24_n40,1,train
001187.png,2_1,1,train
001188.png,1_23,0,
001189.png,3_24_n40,1,test
001190.png,2_1,1,test
001191.png,1_17,0,
001192.png,1_23,0,
001193.png,3_24_n40,1,valid
001194.png,2_1,1,train
001195.png,1_17,0,
001196.png,1_23,0,
001197.png,3_24_n40,1,test
001198.png,2_1,1,test
001199.png,1_17,0,
001200.png,1_23,0,
001201.png,1_17,0,
001202.png,1_23,0,
001203.png,5_20,1,train
001204.png,1_17,0,
001205.png,1_23,0,
001206.png,3_24_n20,1,test
001207.png,5_20,1,test
001208.png,1_23,0,
001209.png,3_24_n20,1,train
001210.png,5_20,1,valid
001211.png,5_19_1,1,test
001212.png,3_24_n20,1,train
001213.png,5_20,1,train
001214.png,5_19_1,1,test
001215.png,3_24_n20,1,test
001216.png,5_20,1,valid
001217.png,5_19_1,1,test
001218.png,3_24_n20,1,train
001219.png,5_20,1,train
001220.png,5_19_1,1,test
001221.png,5_19_1,1,test
001222.png,5_19_1,1,test
001223.png,5_19_1,1,test
001224.png,5_19_1,1,test
001225.png,5_19_1,1,test
001226.png,5_20,1,valid
001227.png,5_19_1,1,test
001228.png,5_19_1,1,train
001229.png,5_20,1,test
001230.png,5_19_1,1,test
001231.png,5_19_1,1,test
001232.png,5_20,1,train
001233.png,5_19_1,1,test
001234.png,5_20,1,valid
001235.png,5_20,1,test
001236.png,5_20,1,train
001237.png,5_20,1,train
001238.png,5_16,1,test
001239.png,2_1,1,test
001240.png,2_1,1,test
001241.png,2_1,1,test
001242.png,5_19_1,1,test
001243.png,2_1,1,test
001244.png,5_19_1,1,test
001245.png,5_19_1,1,test
001246.png,5_19_1,1,test
001247.png,5_19_1,1,test
001248.png,5_19_1,1,test
001249.png,5_19_1,1,test
001250.png,1_17,0,
001251.png,3_24_n30,1,train
001252.png,1_17,0,
001253.png,3_24_n30,1,valid
001254.png,5_20,1,train
001255.png,5_20,1,train
001256.png,5_20,1,train
001257.png,5_20,1,valid
001258.png,1_23,0,
001259.png,5_19_1,1,test
001260.png,5_19_1,1,test
001261.png,5_19_1,1,test
001262.png,5_19_1,1,test
001263.png,5_19_1,1,test
001264.png,5_19_1,1,test
001265.png,5_19_1,1,test
001266.png,5_19_1,1,test
001267.png,5_19_1,1,test
001268.png,5_20,1,valid
001269.png,5_20,1,train
001270.png,5_20,1,test
001271.png,5_20,1,train
001272.png,5_20,1,train
001273.png,3_4_n8,0,
001274.png,1_23,0,
001275.png,1_23,0,
001276.png,1_23,0,
001277.png,1_23,0,
001278.png,1_23,0,
001279.png,2_1,1,test
001280.png,1_23,0,
001281.png,2_1,1,test
001282.png,1_23,0,
001283.png,2_1,1,test
001284.png,2_1,1,test
001285.png,2_1,1,train
001286.png,2_1,1,test
001287.png,1_11_1,0,
001288.png,1_11_1,0,
001289.png,1_11_1,0,
001290.png,1_23,0,
001291.png,1_23,0,
001292.png,1_23,0,
001293.png,1_23,0,
001294.png,2_1,1,test
001295.png,2_1,1,test
001296.png,1_23,0,
001297.png,1_23,0,
001298.png,1_17,0,
001299.png,3_24_n30,1,train
001300.png,1_17,0,
001301.png,3_24_n30,1,train
001302.png,5_20,1,test
001303.png,5_20,1,train
001304.png,5_20,1,train
001305.png,5_19_1,1,test
001306.png,5_19_1,1,test
001307.png,5_19_1,1,test
001308.png,1_17,0,
001309.png,5_19_1,1,test
001310.png,5_19_1,1,test
001311.png,1_17,0,
001312.png,3_24_n30,1,valid
001313.png,5_19_1,1,test
001314.png,1_17,0,
001315.png,3_24_n30,1,test
001316.png,5_19_1,1,test
001317.png,1_17,0,
001318.png,3_24_n30,1,train
001319.png,5_19_1,1,test
001320.png,1_17,0,
001321.png,3_24_n30,1,train
001322.png,1_23,0,
001323.png,3_24_n40,1,train
001324.png,5_19_1,1,test
001325.png,5_19_1,1,test
001326.png,1_23,0,
001327.png,3_24_n40,1,valid
001328.png,5_19_1,1,test
001329.png,5_19_1,1,train
001330.png,5_20,1,train
001331.png,5_20,1,valid
001332.png,5_20,1,train
001333.png,1_23,0,
001334.png,5_20,1,test
001335.png,1_23,0,
001336.png,5_20,1,train
001337.png,1_23,0,
001338.png,1_23,0,
001339.png,5_19_1,1,test
001340.png,5_19_1,1,test
001341.png,5_19_1,1,test
001342.png,5_19_1,1,test
001343.png,5_19_1,1,test
001344.png,5_19_1,1,test
001345.png,5_19_1,1,test
001346.png,5_19_1,1,test
001347.png,5_19_1,1,train
001348.png,5_19_1,1,test
001349.png,5_19_1,1,test
001350.png,5_19_1,1,test
001351.png,5_19_1,1,test
001352.png,5_19_1,1,test
001353.png,5_16,1,train
001354.png,5_19_1,1,test
001355.png,5_16,1,test
001356.png,5_19_1,1,test
001357.png,5_16,1,test
001358.png,5_19_1,1,test
001359.png,5_16,1,valid
001360.png,5_19_1,1,test
001361.png,5_16,1,test
001362.png,5_19_1,1,test
001363.png,5_19_1,1,test
001364.png,1_17,0,
001365.png,1_17,0,
001366.png,1_17,0,
001367.png,1_17,0,
001368.png,1_17,0,
001369.png,5_20,1,test
001370.png,5_20,1,test
001371.png,5_20,1,train
001372.png,5_20,1,test
001373.png,5_20,1,train
001374.png,5_20,1,train
001375.png,5_20,1,valid
001376.png,5_20,1,train
001377.png,5_20,1,train
001378.png,5_20,1,test
001379.png,5_20,1,train
001380.png,5_20,1,valid
001381.png,3_24_n30,1,test
001382.png,3_24_n30,1,train
001383.png,3_24_n30,1,train
001384.png,3_24_n30,1,train
001385.png,3_24_n30,1,train
001386.png,5_19_1,1,test
001387.png,5_19_1,1,test
001388.png,5_19_1,1,test
001389.png,5_19_1,1,test
001390.png,5_19_1,1,test
001391.png,5_19_1,1,test
001392.png,5_19_1,1,test
001393.png,5_19_1,1,test
001394.png,5_19_1,1,train
001395.png,5_19_1,1,test
001396.png,1_17,0,
001397.png,3_24_n40,1,test
001398.png,1_17,0,
001399.png,1_23,0,
001400.png,3_24_n40,1,test
001401.png,5_19_1,1,test
001402.png,5_19_1,1,test
001403.png,5_19_1,1,test
001404.png,5_19_1,1,test
001405.png,2_1,1,test
001406.png,2_1,1,test
001407.png,2_1,1,test
001408.png,2_1,1,test
001409.png,2_1,1,test
001410.png,2_1,1,test
001411.png,1_11_1,0,
001412.png,3_24_n40,1,train
001413.png,1_11_1,0,
001414.png,3_24_n40,1,test
001415.png,1_11_1,0,
001416.png,3_24_n40,1,train
001417.png,1_12_2,0,
001418.png,1_12_2,0,
001419.png,1_12_2,0,
001420.png,1_12_2,0,
001421.png,1_12_2,0,
001422.png,1_17,0,
001423.png,3_24_n40,1,train
001424.png,1_17,0,
001425.png,3_24_n40,1,train
001426.png,1_17,0,
001427.png,3_24_n40,1,train
001428.png,1_17,0,
001429.png,3_24_n40,1,train
001430.png,5_20,1,train
001431.png,5_20,1,valid
001432.png,5_20,1,train
001433.png,5_19_1,1,test
001434.png,5_20,1,train
001435.png,5_19_1,1,test
001436.png,1_17,0,
001437.png,3_24_n40,1,train
001438.png,5_20,1,test
001439.png,1_17,0,
001440.png,3_24_n40,1,train
001441.png,5_20,1,train
001442.png,3_24_n20,1,valid
001443.png,1_17,0,
001444.png,3_24_n40,1,valid
001445.png,5_20,1,valid
001446.png,3_24_n20,1,train
001447.png,5_20,1,valid
001448.png,3_24_n20,1,valid
001449.png,3_24_n20,1,train
001450.png,5_20,1,valid
001451.png,3_24_n20,1,train
001452.png,5_19_1,1,test
001453.png,5_19_1,1,test
001454.png,5_19_1,1,test
001455.png,5_19_1,1,test
001456.png,5_19_1,1,train
001457.png,5_19_1,1,test
001458.png,5_19_1,1,test
001459.png,5_19_1,1,test
001460.png,5_19_1,1,test
001461.png,5_19_1,1,test
001462.png,5_19_1,1,train
001463.png,1_17,0,
001464.png,3_24_n40,1,valid
001465.png,1_17,0,
001466.png,3_24_n40,1,train
001467.png,1_17,0,
001468.png,3_24_n40,1,valid
001469.png,5_20,1,test
001470.png,3_24_n40,1,train
001471.png,5_20,1,valid
001472.png,3_24_n20,1,train
001473.png,1_17,0,
001474.png,3_24_n40,1,train
001475.png,5_20,1,train
001476.png,3_24_n20,1,train
001477.png,5_20,1,test
001478.png,3_24_n20,1,train
001479.png,3_24_n20,1,valid
001480.png,2_1,1,train
001481.png,2_1,1,train
001482.png,2_1,1,test
001483.png,1_23,0,
001484.png,1_23,0,
001485.png,1_23,0,
001486.png,5_20,1,train
001487.png,5_20,1,train
001488.png,5_20,1,train
001489.png,5_20,1,train
001490.png,5_19_1,1,test
001491.png,5_19_1,1,test
001492.png,5_20,1,train
001493.png,5_20,1,train
001494.png,5_20,1,train
001495.png,1_17,0,
001496.png,3_24_n30,1,train
001497.png,1_23,0,
001498.png,3_24_n40,1,train
001499.png,5_19_1,1,test
001500.png,5_19_1,1,test
001501.png,5_19_1,1,test
001502.png,5_20,1,test
001503.png,5_20,1,train
001504.png,5_20,1,test
001505.png,1_23,0,
001506.png,5_20,1,train
001507.png,1_23,0,
001508.png,5_20,1,valid
001509.png,1_23,0,
001510.png,1_23,0,
001511.png,1_23,0,
001512.png,5_19_1,1,test
001513.png,5_19_1,1,test
001514.png,5_19_1,1,test
001515.png,5_19_1,1,test
001516.png,5_19_1,1,test
001517.png,5_19_1,1,test
001518.png,5_19_1,1,test
001519.png,5_19_1,1,train
001520.png,5_19_1,1,test
001521.png,5_19_1,1,test
001522.png,5_19_1,1,test
001523.png,5_19_1,1,test
001524.png,5_19_1,1,test
001525.png,5_19_1,1,test
001526.png,5_19_1,1,test
001527.png,5_19_1,1,test
001528.png,5_19_1,1,test
001529.png,5_19_1,1,test
001530.png,1_17,0,
001531.png,3_24_n5,0,
001532.png,1_16,0,
001533.png,1_20,0,
001534.png,1_17,0,
001535.png,3_24_n5,0,
001536.png,1_16,0,
001537.png,1_20,0,
001538.png,1_17,0,
001539.png,3_24_n5,0,
001540.png,1_16,0,
001541.png,1_20,0,
001542.png,1_17,0,
001543.png,1_17,0,
001544.png,1_17,0,
001545.png,5_20,1,train
001546.png,5_20,1,valid
001547.png,5_20,1,train
001548.png,5_20,1,train
001549.png,5_20,1,valid
001550.png,5_20,1,train
001551.png,5_20,1,train
001552.png,5_20,1,train
001553.png,5_20,1,test
001554.png,5_20,1,train
001555.png,5_20,1,train
001556.png,3_24_n30,1,train
001557.png,3_24_n30,1,train
001558.png,3_24_n30,1,train
001559.png,3_24_n30,1,train
001560.png,5_19_1,1,test
001561.png,5_19_1,1,test
001562.png,5_19_1,1,test
001563.png,5_19_1,1,test
001564.png,5_19_1,1,test
001565.png,5_19_1,1,test
001566.png,5_19_1,1,test
001567.png,5_19_1,1,test
001568.png,2_1,1,test
001569.png,2_1,1,test
001570.png,2_1,1,test
001571.png,5_19_1,1,test
001572.png,5_19_1,1,test
001573.png,5_19_1,1,test
001574.png,5_19_1,1,test
001575.png,5_19_1,1,test
001576.png,5_19_1,1,test
001577.png,5_19_1,1,test
001578.png,5_19_1,1,valid
001579.png,5_16,1,valid
001580.png,5_16,1,valid
001581.png,5_16,1,test
001582.png,2_1,1,test
001583.png,2_1,1,test
001584.png,2_1,1,test
001585.png,2_1,1,test
001586.png,1_17,0,
001587.png,3_24_n30,1,train
001588.png,1_17,0,
001589.png,3_24_n30,1,valid
001590.png,1_17,0,
001591.png,3_24_n30,1,train
001592.png,5_20,1,train
001593.png,5_20,1,train
001594.png,5_20,1,train
001595.png,5_19_1,1,test
001596.png,5_19_1,1,test
001597.png,5_19_1,1,test
001598.png,5_19_1,1,test
001599.png,5_19_1,1,test
001600.png,5_19_1,1,test
001601.png,5_19_1,1,train
001602.png,5_19_1,1,test
001603.png,5_19_1,1,test
001604.png,1_17,0,
001605.png,3_24_n30,1,valid
001606.png,1_17,0,
001607.png,3_24_n30,1,train
001608.png,1_17,0,
001609.png,3_24_n30,1,test
001610.png,5_20,1,train
001611.png,5_20,1,train
001612.png,5_20,1,train
001613.png,5_20,1,train
001614.png,1_17,0,
001615.png,1_17,0,
001616.png,3_24_n30,1,valid
001617.png,1_17,0,
001618.png,3_24_n30,1,test
001619.png,1_17,0,
001620.png,3_24_n30,1,test
001621.png,1_17,0,
001622.png,3_24_n30,1,valid
001623.png,5_20,1,train
001624.png,5_20,1,train
001625.png,5_20,1,valid
001626.png,5_20,1,test
001627.png,3_24_n40,1,train
001628.png,1_15,0,
001629.png,5_19_1,1,test
001630.png,5_19_1,1,test
001631.png,5_16,1,test
001632.png,5_16,1,test
001633.png,5_16,1,test
001634.png,5_19_1,1,test
001635.png,5_19_1,1,test
001636.png,5_19_1,1,valid
001637.png,5_19_1,1,test
001638.png,5_16,1,train
001639.png,5_16,1,train
001640.png,3_27,1,train
001641.png,3_27,1,test
001642.png,3_27,1,valid
001643.png,7_3,1,train
001644.png,7_3,1,train
001645.png,7_3,1,train
001646.png,7_3,1,test
001647.png,1_11_1,0,
001648.png,1_11_1,0,
001649.png,5_19_1,1,test
001650.png,5_19_1,1,test
001651.png,5_19_1,1,test
001652.png,5_16,1,test
001653.png,5_16,1,test
001654.png,5_16,1,test
001655.png,5_19_1,1,train
001656.png,5_19_1,1,train
001657.png,5_19_1,1,test
001658.png,5_19_1,1,test
001659.png,5_19_1,1,valid
001660.png,5_19_1,1,test
001661.png,5_19_1,1,test
001662.png,5_16,1,test
001663.png,5_16,1,test
001664.png,1_12,0,
001665.png,1_12,0,
001666.png,1_12,0,
001667.png,1_8,1,train
001668.png,5_16,1,test
001669.png,5_16,1,test
001670.png,5_16,1,test
001671.png,1_20,0,
001672.png,5_16,1,train
001673.png,1_20,0,
001674.png,5_19_1,1,test
001675.png,1_15,0,
001676.png,1_20,0,
001677.png,5_19_1,1,test
001678.png,1_15,0,
001679.png,1_20,0,
001680.png,5_19_1,1,test
001681.png,1_15,0,
001682.png,5_19_1,1,test
001683.png,1_20,0,
001684.png,5_19_1,1,test
001685.png,1_15,0,
001686.png,5_19_1,1,test
001687.png,2_1,1,test
001688.png,2_1,1,train
001689.png,2_1,1,test
001690.png,1_11_1,0,
001691.png,1_11_1,0,
001692.png,1_11_1,0,
001693.png,1_11,0,
001694.png,1_11,0,
001695.png,1_11,0,
001696.png,3_24_n40,1,train
001697.png,3_24_n40,1,valid
001698.png,3_24_n40,1,test
001699.png,3_24_n40,1,test
001700.png,1_17,0,
001701.png,1_17,0,
001702.png,5_20,1,train
001703.png,5_20,1,test
001704.png,5_20,1,train
001705.png,5_20,1,test
001706.png,2_1,1,train
001707.png,5_20,1,train
001708.png,2_1,1,test
001709.png,2_1,1,test
001710.png,1_12,0,
001711.png,1_12,0,
001712.png,1_12,0,
001713.png,3_24_n40,1,valid
001714.png,1_17,0,
001715.png,3_24_n20,1,test
001716.png,5_20,1,valid
001717.png,1_17,0,
001718.png,3_24_n20,1,train
001719.png,5_20,1,valid
001720.png,1_17,0,
001721.png,3_24_n20,1,valid
001722.png,5_20,1,valid
001723.png,1_17,0,
001724.png,3_24_n20,1,test
001725.png,5_20,1,valid
001726.png,5_20,1,train
001727.png,5_20,1,train
001728.png,5_20,1,valid
001729.png,3_24_n40,1,train
001730.png,3_24_n40,1,train
001731.png,3_24_n40,1,valid
001732.png,3_24_n40,1,test
001733.png,5_20,1,train
001734.png,5_20,1,train
001735.png,5_20,1,test
001736.png,3_27,1,test
001737.png,3_27,1,test
001738.png,3_27,1,test
001739.png,3_27,1,test
001740.png,1_16,0,
001741.png,1_16,0,
001742.png,1_16,0,
001743.png,1_16,0,
001744.png,1_16,0,
001745.png,3_27,1,test
001746.png,3_27,1,train
001747.png,5_19_1,1,valid
001748.png,5_19_1,1,test
001749.png,5_19_1,1,test
001750.png,3_24_n40,1,test
001751.png,3_24_n40,1,valid
001752.png,3_24_n40,1,train
001753.png,3_24_n40,1,train
001754.png,3_24_n20,1,test
001755.png,5_20,1,train
001756.png,3_24_n20,1,train
001757.png,5_20,1,valid
001758.png,3_24_n20,1,valid
001759.png,5_20,1,train
001760.png,1_27,0,
001761.png,1_27,0,
001762.png,1_27,0,
001763.png,3_27,1,test
001764.png,3_27,1,test
001765.png,1_11_1,0,
001766.png,2_3_3,0,
001767.png,1_12,0,
001768.png,2_3_3,0,
001769.png,1_12,0,
001770.png,2_3_3,0,
001771.png,1_11_1,0,
001772.png,1_11_1,0,
001773.png,1_11_1,0,
001774.png,5_19_1,1,test
001775.png,5_19_1,1,test
001776.png,5_19_1,1,test
001777.png,5_19_1,1,test
001778.png,5_16,1,test
001779.png,5_16,1,test
001780.png,3_27,1,train
001781.png,3_27,1,test
001782.png,1_11,0,
001783.png,1_11,0,
001784.png,3_24_n40,1,train
001785.png,5_19_1,1,test
001786.png,5_19_1,1,test
001787.png,5_16,1,test
001788.png,5_19_1,1,test
001789.png,5_19_1,1,test
001790.png,1_12_2,0,
001791.png,1_12_2,0,
001792.png,5_19_1,1,test
001793.png,5_19_1,1,test
001794.png,5_16,1,train
001795.png,5_16,1,train
001796.png,3_27,1,valid
001797.png,3_27,1,test
001798.png,5_16,1,test
001799.png,5_16,1,test
001800.png,5_19_1,1,test
001801.png,5_19_1,1,test
001802.png,5_19_1,1,test
001803.png,5_19_1,1,test
001804.png,5_16,1,test
001805.png,1_12,0,
001806.png,3_24_n60,1,train
001807.png,5_19_1,1,test
001808.png,5_19_1,1,test
001809.png,5_19_1,1,train
001810.png,5_16,1,test
001811.png,5_16,1,test
001812.png,1_11,0,
001813.png,1_11,0,
001814.png,5_19_1,1,test
001815.png,5_19_1,1,test
001816.png,5_19_1,1,test
001817.png,5_16,1,test
001818.png,1_11,0,
001819.png,1_11,0,
001820.png,3_24_n70,1,train
001821.png,3_24_n70,1,train
001822.png,3_24_n70,1,valid
001823.png,3_24_n50,1,train
001824.png,1_15,0,
001825.png,3_24_n50,1,test
001826.png,1_15,0,
001827.png,3_24_n50,1,train
001828.png,1_15,0,
001829.png,5_19_1,1,test
001830.png,5_19_1,1,test
001831.png,2_1,1,test
001832.png,5_19_1,1,test
001833.png,5_19_1,1,test
001834.png,2_1,1,test
001835.png,5_19_1,1,test
001836.png,2_1,1,valid
001837.png,2_1,1,train
001838.png,5_16,1,test
001839.png,5_16,1,train
001840.png,5_16,1,test
001841.png,5_19_1,1,test
001842.png,5_19_1,1,test
001843.png,1_8,1,test
001844.png,5_19_1,1,test
001845.png,5_19_1,1,test
001846.png,5_19_1,1,test
001847.png,5_19_1,1,test
001848.png,5_19_1,1,valid
001849.png,5_19_1,1,test
001850.png,3_27,1,test
001851.png,3_27,1,train
001852.png,7_3,1,train
001853.png,3_27,1,test
001854.png,3_27,1,train
001855.png,7_3,1,train
001856.png,5_15_3,0,
001857.png,7_3,1,train
001858.png,5_15_3,0,
001859.png,7_3,1,train
001860.png,5_15_3,0,
001861.png,3_24_n5,0,
001862.png,3_32,0,
001863.png,2_5,1,train
001864.png,2_5,1,train
001865.png,3_1,1,train
001866.png,3_1,1,train
001867.png,3_1,1,train
001868.png,3_1,1,valid
001869.png,3_1,1,train
001870.png,3_1,1,train
001871.png,4_2_1,0,
001872.png,4_2_1,0,
001873.png,4_2_1,0,
001874.png,4_2_1,0,
001875.png,2_5,1,valid
001876.png,2_5,1,train
001877.png,2_5,1,train
001878.png,2_5,1,train
001879.png,2_5,1,train
001880.png,2_5,1,train
001881.png,1_23,0,
001882.png,1_23,0,
001883.png,1_23,0,
001884.png,1_23,0,
001885.png,5_19_1,1,test
001886.png,5_19_1,1,test
001887.png,5_19_1,1,test
001888.png,5_19_1,1,test
001889.png,5_16,1,test
001890.png,5_19_1,1,test
001891.png,5_16,1,test
001892.png,5_19_1,1,test
001893.png,5_19_1,1,test
001894.png,5_19_1,1,test
001895.png,5_19_1,1,test
001896.png,3_20,1,train
001897.png,5_19_1,1,test
001898.png,3_20,1,valid
001899.png,5_19_1,1,test
001900.png,3_20,1,train
001901.png,5_19_1,1,test
001902.png,1_16,0,
001903.png,1_16,0,
001904.png,1_12,0,
001905.png,1_12,0,
001906.png,1_20,0,
001907.png,1_20,0,
001908.png,1_20,0,
001909.png,2_1,1,test
001910.png,2_1,1,test
001911.png,2_1,1,test
001912.png,2_1,1,test
001913.png,2_1,1,test
001914.png,2_1,1,test
001915.png,2_1,1,test
001916.png,2_1,1,test
001917.png,2_1,1,test
001918.png,2_1,1,test
001919.png,1_16,0,
001920.png,1_16,0,
001921.png,2_1,1,valid
001922.png,2_1,1,test
001923.png,2_1,1,train
001924.png,2_1,1,test
001925.png,2_1,1,test
001926.png,2_1,1,test
001927.png,2_1,1,test
001928.png,2_1,1,test
001929.png,2_1,1,test
001930.png,2_1,1,train
001931.png,2_1,1,test
001932.png,2_1,1,test
001933.png,2_1,1,test
001934.png,2_1,1,test
001935.png,2_1,1,test
001936.png,2_1,1,test
001937.png,2_1,1,train
001938.png,2_1,1,test
001939.png,2_1,1,test
001940.png,5_19_1,1,test
001941.png,5_19_1,1,test
001942.png,5_19_1,1,test
001943.png,5_19_1,1,test
001944.png,5_16,1,train
001945.png,5_19_1,1,test
001946.png,5_19_1,1,test
001947.png,5_19_1,1,test
001948.png,5_19_1,1,test
001949.png,1_12,0,
001950.png,1_12,0,
001951.png,1_22,1,test
001952.png,1_22,1,train
001953.png,5_19_1,1,test
001954.png,5_19_1,1,test
001955.png,5_19_1,1,train
001956.png,5_19_1,1,test
001957.png,5_19_1,1,test
001958.png,5_19_1,1,test
001959.png,5_19_1,1,test
001960.png,7_3,1,train
001961.png,7_3,1,train
001962.png,5_19_1,1,test
001963.png,7_3,1,valid
001964.png,5_19_1,1,test
001965.png,5_19_1,1,test
001966.png,5_19_1,1,test
001967.png,3_13_r4.5,0,
001968.png,3_24_n40,1,train
001969.png,3_24_n40,1,train
001970.png,3_24_n40,1,test
001971.png,3_24_n40,1,test
001972.png,3_24_n40,1,train
001973.png,3_24_n40,1,train
001974.png,2_3_3,0,
001975.png,3_2,0,
001976.png,3_24_n60,1,train
001977.png,2_3_3,0,
